Date,Tweet
2023-04-26 12:58:55+00:00,"@jdonovan42 @fundstrat We were up 7.5% for Q1 in the S&amp;P multiple that by 4 equates to 30% annualized. 

I don’t understand how we don’t go through a recession the morphine pump is over. Our economy has to have surgery, go to rehab and recover plus pay back trillions. A lot of if’s"
2023-04-26 12:58:43+00:00,"@GJoisey You know we agree on a lot, but assuming all hell breaks loose in the economy wouldnt oil go much lower? Would we not expect demand to fall off a cliff in a really bad recession?"
2023-04-26 12:58:36+00:00,@lisaabramowicz1 Inflation due to corporate price gouging with no blowback from the Biden regime is a major cause of the current recession.
2023-04-26 12:58:12+00:00,"@BobEUnlimited First one is a leading indicator with a good record of anticipating recessions.  Second one seems to tell you when you are already in recession, so if it’s not high it means it has net started yet.   They relate to different time frames, so should not be the same."
2023-04-26 12:58:09+00:00,"@DastDn In my optimistic period I had RDS at 48-50 for the nomination. RN 40 seems closer than 45, but probably not much lower. Biden very solid but not completely prohibitive favorite sans recession in GE, but (and there are a lot of contingencies) RDS probably 45+ in case of recession."
2023-04-26 12:58:07+00:00,"@BobEUnlimited part of the earning recession story is that PE is near its all-time highest. So even if we round-up to flat, it's still not projecting the growth priced into the market. Lets not leave that part off"
2023-04-26 12:57:35+00:00,"I’m now of the opinion a recession has begun, I think there will be a bigger financial crisis that cements this within a month or two."
2023-04-26 12:57:27+00:00,@jamesbulltard7 Gonna keep holding onto these hopes it’s a recession until your pockets are all the way empty or just almost empty
2023-04-26 12:56:40+00:00,America hit its 2nd recession when Wawa canceled the two for 5 sizzli
2023-04-26 12:56:39+00:00,"@unusual_whales I was told we are in a recession. Again, people need to realize until their friends and family lose their jobs and can’t replace it with anything, we will not go into a recession."
2023-04-26 12:56:21+00:00,"@AmericanistTime @LaroyPage @divapbitz @SpeakerMcCarthy And who would that be since Obama had to convince Congress to increase his budget to keep us out of a recession that Bush left us hanging with? Bottom line, Reagan, Bush, Obama and Trump had the largest deficits. Thanks to Trump and the pandemic, I’m sure Biden will be added."
2023-04-26 12:56:17+00:00,@nytimes Voters are wary of Biden. Biden will lose the Dem nomination in 2020. There will be a Red Wave in 2022. Kansas will see abortion disallowed in their constitution. We're in a recession in 2022. Polls have been CRAP.
2023-04-26 12:56:17+00:00,"@BeckettUnite @Steve_Hooker At the start of the Tory era of austerity I'll never forget this quote: ""it's not a recession, it's a robbery."""
2023-04-26 12:56:13+00:00,"Where do you think real GDP figures for Q1 23 will be (est. 2% Q/Q) given that the Fed expects 'a mild recession' in H2 2023?

Capital at risk."
2023-04-26 12:56:00+00:00,"The market tried to price in the recession, so far it hasn’t happened."
2023-04-26 12:55:57+00:00,"Canada expected to enter a Recession, No Interest Rate cuts expected Until next year"
2023-04-26 12:55:28+00:00,"@SenateGOP If Americans want lower prices, vote for Democrats. House GOP are planning a recession by cutting 780000 jobs to tank the economy. Some Republicans have not even read the bill and have no idea what awful things they are cutting out for Americans. It is disgusting and cruel."
2023-04-26 12:55:19+00:00,@unusual_whales We are heading into Recession and still everything is surging. How is that even possible?
2023-04-26 12:54:56+00:00,What ever happened to maga voters aren’t racist because they eat at mcdonalds guy? Should be some nice recession economic anxiety tailwinds for that sort of thing in 2024
2023-04-26 12:54:52+00:00,"@CarlWebbJR @Nancy82777978 @BasedSavannah @JudiciaryGOP Haha you really dug deep. Not a scandal and not about Obama crimes. There’s two words you never see together, Obama and crimes. 8 long years and after the Bush Great Recession! Tfg commits one or two every day sometimes. Big ones too. Like TREASON."
2023-04-26 12:54:48+00:00,"@nutsarella @DiamondandSilk Are you enjoying the Kool-Aid , and the recession Biden provided?  You must be on welfare, because all Trump asked was to try and work and Love America, and you failed both ways."
2023-04-26 12:54:47+00:00,"@hrbora Ideal ones are recession-proof:

- trades like plumbing or HVAC 
- home improvement like roofing or painting 
- cleaning or lawncare 
- managed IT 

Also see lots of searchers building a portfolio of digital businesses like websites or Saas tools."
2023-04-26 12:54:41+00:00,"@zerohedge Where is recession? Everyone still spending, recession only fake news"
2023-04-26 12:54:37+00:00,"@M_S_Crypto @CryptoREI Leasing is also not recession proof. I should have included that in the parameters. Home ownership is the maximum reduction one can get in monthly outgo (yes, there are still property taxes)."
2023-04-26 12:54:31+00:00,"@Bryan36360767 A recession would have no impact on demand, either."
2023-04-26 12:54:26+00:00,These bond moves have kept us busy over the last week! I will discuss with @Varneyco tomorrow morning at 9am. #recession #RiskManagement
2023-04-26 12:53:49+00:00,"@dougboneparth Don't let the looming recession dampen your taste buds. With HelloFresh, you can enjoy delicious meals without breaking the bank. Bon appétit!"
2023-04-26 12:53:46+00:00,"@StockMKTNewz Where is the recession, is all fake news 🤣"
2023-04-26 12:53:33+00:00,@BBCWorld What proud is it? That doesn't realize that we're in a recession what crowd is it? That doesn't realize that we are oil dependent and what crowd is it doesn't realize that we're about to no longer be a sovereign nation. This administration is headed for one world order wake up.
2023-04-26 12:53:27+00:00,@mehhh_duh In this recession time if someone is offering you 50k then take it as a blessing
2023-04-26 12:53:19+00:00,"The housing number yesterday and durable goods number today tell me..

That we will slow burn all the way to recession . Especially if inflation sticks at 4-6%"
2023-04-26 12:53:01+00:00,"@TheDemocrats @JoeBiden @KamalaHarris What has he delivered except for inflation, a recession, a war with Russia and high gas prices? Anyone?"
2023-04-26 12:52:46+00:00,@DeItaone Recession. More cuts from OPEC incoming
2023-04-26 12:52:46+00:00,"@BobEUnlimited The question isn’t recession, at least right now, the question is stagflation, AND the ability to price multiple expansion in a QT world with higher hurdle rates."
2023-04-26 12:52:32+00:00,"@WallStreetSilv I don’t know about the recession, but there is a crisis ... A crisis of confidence in the criminal financial system of the world ..."
2023-04-26 12:51:58+00:00,"@Divobravo @danielrob__ @WholeMarsBlog Agree. Coming out of recession, people will be aware of low price and huge value for it. This is comparing as a car, not other EV’s. In earnings call Tesla said to compare directly to ICE and had a ‘cuts don’t matter’ attitude."
2023-04-26 12:51:57+00:00,@darioperkins Thx for sharing. Never had a recession lacking an inverted curve but have had inverted Y/C without a recession. No?
2023-04-26 12:51:43+00:00,"@HenrikZeberg Dear Bulls,
It's because the high interest rates and inflation will put the economy into recession!
Love,
Bears xoxo"
2023-04-26 12:51:43+00:00,@bespokeinvest Looks like recession normally comes pretty soon after.
2023-04-26 12:51:22+00:00,@HenrikZeberg this is all boeing. non defence orders actually fell more than expected. Also recession = stocks rally.
2023-04-26 12:51:18+00:00,Nigeria economy seems to be comfortable in recession zone.
2023-04-26 12:50:01+00:00,"@DavidHenigUK We are undoubtedly heading into a recession and when hardship comes to bite, we will see a groundswell to move closer to a CU and SM. It is easy to campaign on leaving the status quo but when that does not deliver it can get very uncomfortable for the champions of it."
2023-04-26 12:49:56+00:00,"I am worried that all US hedge funds expect a recession. It's the most concentrated consensus trade.
Never seen anything like this in my lifetime."
2023-04-26 12:49:48+00:00,@RepStefanik @SpeakerMcCarthy And what will you cut? Cancer research funding? Social Security? Care for Veterans? Medicare? Medicare? Basically everything but defense? Also send the country into a recession???
2023-04-26 12:49:19+00:00,the narrative is bitcoin pumps since banks are failing again. its poetic but too early. we need a recession first
2023-04-26 12:49:01+00:00,@SpeakerMcCarthy Pay the bills You incurred. Americans aren’t stupid. Don’t default on American debt. You’re playing with fire. If a recession occurs we will know it is your fault with your plan. Discuss the budget yes but right now raise the debt ceiling to pay  for what was already spent.
2023-04-26 12:49:00+00:00,"@AlexThomp @VP Polls show she's a ""drag on the ticket,"" bc the Media has made sure 2 portray her that way. Same w/POTUS' poll numbers. Y'all shape the narrative. It's the reason why pple think the economy is bad -- you've been gaslighting about a non-existent ""recession,"" for two years, ffs."
2023-04-26 12:48:51+00:00,"@jon_barron @samirqattea This gets at one angle of AGI or ASI… by the time we reach consensus on it’s existence, it will likely have already been here for a while. Almost like a recession gets called months after the conditions / impacts have been in place."
2023-04-26 12:48:49+00:00,"@841920Meema6 @StephMillerShow @fromthebunkerjr We knew he was a traitor after Bush v Gore.  The 2001 Recession, Energy Fraud, 9/11, Iraq, Afghanistan... would not have happened if Gore were not ripped off."
2023-04-26 12:48:48+00:00,Can’t wait for this recession to be followed by an era of financial boom. I will buy 2 little treats a day instead.
2023-04-26 12:48:33+00:00,"Gold and Silver Bid Higher, Government Bond Yields Fall on Recession Fears | #Forex"
2023-04-26 12:48:28+00:00,@DailyCaller Stats don’t lie. The economic recovery coming out of the Lockdown Recession is much quicker than the Recession of 2009. Inflation is still high but unemployment is low and there have been significant strides made since the complete shutdown of the economy just 2 years ago.
2023-04-26 12:47:52+00:00,"@MsResJudicata Another recession ‘warning sign’, flashing."
2023-04-26 12:47:38+00:00,Pay off all your debts and be recession-proof.
2023-04-26 12:47:30+00:00,"@patch_summer @ajcdeane There was in 2008 when there was a global recession too but that didn’t stop your lot pretending it was all Labours fault we had a recession 
And these low prices JRM promised us after Brexit - strange I’ve not seen them"
2023-04-26 12:47:11+00:00,@astocks92 The Fed is behind the banking crisis is blip and everyone talking about recession is out of their minds. I think we’re seeing a Jackson Hole 2.0 in the making tbh.
2023-04-26 12:46:35+00:00,"🤡 First 'transitory', then 'we can endure it', then 'we've peaked', then 'may stay more stubborn than expected', then 'we've to hike higher than intended', then 'higher for longer', then 'higher for even longer', then 'there won't be a recession'. Honestly just shut the f*ck up."
2023-04-26 12:46:01+00:00,@HenrikZeberg 2022 market wasn't on recession either and market performed badly
2023-04-26 12:46:00+00:00,"@BobEUnlimited I mean, look at the FRED graph- probabilities are practically 0 and then go straight to 100% right as recession begins. Not much of a predictor, no? I’d like to see these overlaid on each other. NY Fed graph far from perfect but raises alarm bells better"
2023-04-26 12:45:42+00:00,"@LizAnnSonders No ""recession"" here!"
2023-04-26 12:45:27+00:00,"@fswisen TBF, between lack of immigration, pandemic early retirements, housing shortages, and massive market concentration giving companies pricing power, the 2% target is starting to look unrealistic without a strong recession."
2023-04-26 12:45:23+00:00,"@deltaxbt this + indices 

i don't see how tech years higher into recession...

but also i don't think it goes down after looking at the monthly chart...

gut says turn brain off and bid..."
2023-04-26 12:44:30+00:00,@Kevin_Wright01 @TomaFrasco @Kamal92424454 It's a US proxy war against Russia. That is how evil Biden is. No US soldiers lost so not much blow back from the American people. It's the amount of money they are giving Ukraine while in a recession that will piss off the US people.
2023-04-26 12:43:34+00:00,@Mayhem4Markets I don’t doubt a recession will eventually come….. but for now …. There remains strength in some areas.  (W/ warning shots in others) …. I just can’t help but think of how ‘08…. Which really Started in ‘06-‘07 and took some time to build …..
2023-04-26 12:42:31+00:00,"@America1Eagle1 @doug_in_nc @DigiVorr @DianaCialino @TeekeeMon @SaltyTanker2 @CALUSA18 @1980Dorothy @Flattielover @Nguyen_anime3 @miimaewest @ShellyRKirchoff @LadyOfTheOcean1 @notmiketee @memequeenkimmy @Merry_Hippie @kali8989 @FemmeVoilet @trueblueusa1 @PatriotBob1776 @3inchwillie @RobertD38259050 @KatChat19 @GDFrogperson @RoadWarrior4073 @cherylhart00 @itisjustmebabe @BivonaCarol @worldmeetjohn @slinkescouse @VioletRoseHayes @lanemancini61 @whodisdontcare @Ferahgo684 @Trump_Lost_LOL_ @hailstone92 @AcrytearsMag @deciccopad @youknow714 @newsjunky2 @QueenBertRoyal @typo_cat @medwoman1 @JackWhoElse @Vickie627 @realSJMPridgeW @azardey3 Fentanyl has ALWAYS been here. It's a medical grade anesthesia. Also not a policy

2 million illegals? Illegal what? Strawberries? Catalytic converters? What?

There is no recession so we can skip that one
 Also no open border  so can skip that too. 

Think we've covered it!"
2023-04-26 12:42:16+00:00,@Mayhem4Markets Snoop Dogg recession: Higher for longer.
2023-04-26 12:42:00+00:00,@pouchyarmadillo @80wZoe @CalltoActivism Work more and make almost 25% more than i did in 2019 and have never struggled harder to live today...and that includes during the 2008 recession when i was living off 12/hr
2023-04-26 12:41:50+00:00,@FOX13News What job? He is destroying America and we’re heading into a recession now thanks to him
2023-04-26 12:41:42+00:00,@Mayhem4Markets No recession coming!!  Forget about the yield curve
2023-04-26 12:41:34+00:00,"@WallStreetSilv It's going to be pretty bad when normal Americans are crushed in this severe recession. Where is their bailout? They have to take on more debt burden to save the banks and no one is the to save them.

Let it all burn. Americans are already going to feel the pain."
2023-04-26 12:41:14+00:00,"@BostonGlobe This fixation on inflation, and the over bearing steps taking to supposedly “solve” it, are going to lead us right into a recession."
2023-04-26 12:40:53+00:00,"@DeItaone This was all Boeing. Recession is still coming, don’t worry"
2023-04-26 12:40:29+00:00,@townhallcom What progress have we possibly made when we're in a recession he shut down our fuel debacle in Afghanistan open borders he's done nothing
2023-04-26 12:40:22+00:00,"@1shankarsharma US Job cuts announced last year, then in Financial sector job cuts announced. Those cuts are in place, which dropped IT earnings. During Covid it was Technology that came in to support Pandemic. Now recession &amp; margin fears in US. This will go on for next few months."
2023-04-26 12:40:14+00:00,"@NewsHoundHero @JaneSim66 @BBCNews Alright, calm ya pickles. I'd say it's been pretty normal the last 10 yra yeah but people who have been trying to start up in the last 10 yrs walked out of school into a recession with no jobs, takes time to catch up, it's multi faceted"
2023-04-26 12:39:45+00:00,"@ToryFibs I agree, German and Italian pows staying after the war filled the labour shortages that people here dident want. (Mechinisation in agriculture etc wont exist when banks pull in credit in the incoming recession). And they would be a tax income from paye, and not a burdon."
2023-04-26 12:39:22+00:00,"@zerohedge Where's the recession they have been predicting for the last 9 months, there lying to us, no recession coming!"
2023-04-26 12:38:19+00:00,"The ""experts"" who are always wrong are calling for a ""soft landing"" regarding a recession.  I sell a mutual fund and would like nothing more than a soft landing.  That being said, I just don't see a soft landing.   My advice, buckle up it could be a rough second half of the year."
2023-04-26 12:38:04+00:00,@Smartnetworth1 Do you see stocks going lower this year with the recession coming?
2023-04-26 12:37:46+00:00,"The recession-soon narrative is same as the bitcoin 100k soon in 21. Maybe, one day"
2023-04-26 12:37:29+00:00,"@Vacationhandle @cnni Inflation
Recession
Gas prices
food prices
Global war
Afghan evacuation disaster

The man is a failure"
2023-04-26 12:36:47+00:00,It is a shame that Congress passed so many spending Bills without reading or looking at them that is why we are in a recession right now. We are sending Billion to a country like Ukraine not knowing where the money is really going with no oversight like I said SHAME to Congress
2023-04-26 12:36:34+00:00,Unless the democrats are in charge and they change the definition of recession...
2023-04-26 12:35:41+00:00,@BreakingBrown I was just thinking I haven’t seen any boyce content go big enough to make it to my TL in a LONG time. his grift is hard to pull off during a recession. clearly this hurt him.
2023-04-26 12:35:06+00:00,@Mayhem4Markets so... about that recession...
2023-04-26 12:34:52+00:00,"@farzyness Ugly versus Uglier.
EV's are dead without MASSIVE government subsides.
Especially with deep, long recession coming."
2023-04-26 12:34:52+00:00,"@nathsz__ @choquei @choquei Wow, who wouldn't want to join a bank run by the person who brought Brazil into the worst recession in its history?"
2023-04-26 12:34:51+00:00,"Banks failing. $BTC up and no recession US Commerce Mar Durable Goods Orders +3.2%; Consensus +0.5%

Mar Durable Goods Orders, Ex-Transportation, +0.3% Vs Feb -0.3%"
2023-04-26 12:34:39+00:00,@David_Tracey Generally another sign of recession
2023-04-26 12:34:30+00:00,"@TheDemocrats Four more years of war and 38% recession,  no thank you"
2023-04-26 12:34:23+00:00,"@WallStreetSilv Been saying that for a while. 

We were in a recession for 8 months before Obama’s people acknowledged it"
2023-04-26 12:34:01+00:00,"@townhallcom Biden's progress! Inflation/recession, high gas, high crime, open borders, attack on our energy industry, out of control spending, supply chain disaster, disastrous foreign policies, weakness on the world stage, attack on our freedoms &amp; shredding our constitution. NO MORE VOTE NO"
2023-04-26 12:33:48+00:00,"@JoeBiden Your view has brought 40 year high inflation, a stunted economic recovery from a self induced recession, record high illegal migration, decreased world stability, compromised US military readiness, and increased child body mutilations.  That’s not a vision we can afford"
2023-04-26 12:33:41+00:00,"Gold and Silver Bid Higher, Government Bond Yields Fall on Recession Fears 
Open Account Today (Link in BIO)  #forex #daytrading"
2023-04-26 12:33:38+00:00,"#ironore, #steel, Dr #copper and #lithium are down 5-7% over the last week. Industrial weakness is incoming 

Demand weakness incoming

Recession is incoming"
2023-04-26 12:33:18+00:00,"@SethCL But to be clear, I'm not a fan of using treasury rate spread to forecast a future recession but find the regime switching model accurate and fascinating. The  model attempts to use NBER's adaptive business cycle dating approach in real time. Cool stuff"
2023-04-26 12:32:58+00:00,"@KateEmerson88 JC is channelling PK.
engineering a recession makes you a bad treasurer."
2023-04-26 12:32:17+00:00,@DeItaone Where are the recession clowns
2023-04-26 12:32:09+00:00,"Getting way too many DMs to sort, so here's a thread on ways you can help our family as we deal with another monopoly money gaming recession."
2023-04-26 12:32:03+00:00,"@MarioNawfal Rate hikes buy policy maneuverability. If they don’t keep hiking, the risk is inflation w/ recession &amp; lower policy maneuverability. It’s easier to fight recession v. entrenched inflation expectations with a recession. Inflationary growth isn’t sustainable. It’s permanent problem"
2023-04-26 12:31:42+00:00,"@William16723077 I believe you answer the question of why we are in a recession working on depression no one questions the debt that you have placed on the United States, by the way, that is what Congress is supposed to do question the debt limits and get control of the spending"
2023-04-26 12:31:19+00:00,@YahyaJohn @MitchNicholsJr @HillaryClinton And I would never root for a bad economy. My wife and I are both self employed. This upcoming recession will hurt all of us but especially my wife and myself
2023-04-26 12:31:15+00:00,"I graduated into the early 90s recession, and ten years later was the dot com bust and recession, then the housing bubble. My age cohort  had maybe only 5 years total where buying a house/condo for the first time seemed within financial means. Prices jumped fast in Boston."
2023-04-26 12:31:04+00:00,@DeItaone But recession and fed cuts soon!
2023-04-26 12:30:24+00:00,"#Alphabet authorizes $70 billion buyback.

Alphabet said it would take into account the #stock price as well as the #market conditions when deciding when to #buyback.

In other words, they will #buyback when the stock will go down.
#qqq #spx #investing #recession"
2023-04-26 12:30:16+00:00,"Call it a recession.

Call it an economic slowdown.

The bottom line is: 
1. It's harder to get funding
2. It's harder to sell
3. Money is tightening among businesses and consumers

But if you can whether the next 12 months, you'll prosper in 2024."
2023-04-26 12:29:52+00:00,@RobinBrooksIIF A recession usually begins when 2Y-10Y spread goes back to 50+ bps.
2023-04-26 12:29:48+00:00,"@MikaelSarwe Housing bust will really get going after a couple of Q's of recession? 
Very different cycle to the GFC. 

More like the 90s. The end result will be similar to both. Probably worse...

They should cut, now."
2023-04-26 12:29:21+00:00,"@NtGmblng_Invstn what i mean is I know the media controls the narrative but nobody is discussing the facts that we're in a recession and have a banking crisis. If the orange guy was in office, they would."
2023-04-26 12:28:50+00:00,"The New York Fed's Recession Probabilities Model puts the odds of a downturn at 57%, the highest mark since 1982."
2023-04-26 12:28:48+00:00,"If you not recession proof, you better be working on how to be…"
2023-04-26 12:27:44+00:00,@hedgie007 @StonkSleeper every negative datapoint in 2023 is just spun into a nothingburger. If Donald Trump was still president we'd be discussing his banking failures and his recession on a daily basis
2023-04-26 12:27:23+00:00,"Upcoming video - Mid-week with Indiacharts, we discuss :

Recession slow down? Bull run to resume? And what the data points indicate

STAY TUNED FOR 6:30pm

#stocks #analysis #youtube #nifty #stockmarketnews #invest #indiacharts #rohitsrivastava"
2023-04-26 12:27:23+00:00,"@SpeakerMcCarthy 2/2.. fail. T/Great Recession. Trump. Republican. Tax cuts for t/rich. Economic chaos. Nothing changes, Speaker McCarthy. Republicans wreck t/economy, run like heck, &amp; blame it on Democrats. Feel like going over nat'l debt again? Reagan tripled it. H.W. doubled that. Ditto for W."
2023-04-26 12:26:39+00:00,@AvidCommentator @BobEUnlimited There won't be a recession because this is all fake.
2023-04-26 12:25:56+00:00,@Jrr614 @DeepStateCoup @benshapiro Spending and allowed banks to give the highest floating rate subprime mortgages ever. Crashed the economy and drove us into the worst recession since the depression. Trump lowered taxes/increased spending and now...besides the same economic result Republicans are now supporting
2023-04-26 12:25:48+00:00,"@PatriotSusanL Mick Jagger didn't drive us into a recession, didn't drive up energy prices, didn't fuel race and gender wars in the US, didn't take showers with his daughter and didn't raise a son who sold access to his father. Yes, I love Mick Jagger."
2023-04-26 12:25:31+00:00,"@TruthAlone2 Ignorance is bliss.  Those who don't know about 2008 recession, see Big Short movie"
2023-04-26 12:25:31+00:00,The daily moves on the #nasdaq100 are quite predictable but the longer moves are not. If markets are forward looking but earnings are indications of past performance then will markets continue to rally on tech earnings or sell due to recession fears? Trade price action!
2023-04-26 12:25:02+00:00,"@MColvinMcKenzie Problem with Labor in 2023 is that so few came up the real hard way. Too many are nice suits &amp; uni degrees.
The 3 generations that lived through 1890s Depression, WWl, Great Depression, WW2, plus the 1960-61 recession, are all dead &amp; buried now."
2023-04-26 12:24:43+00:00,"@BobEUnlimited I mean, in real terms that is flat sales and decimated earnings. In other words, an earnings recession. Hard to square with positive real GDP growth even, unless of course inventories... wait... yep."
2023-04-26 12:24:38+00:00,@VladPDimitrov @Pernod_Ricard Expensive? Also went down 50% in the previous recession?
2023-04-26 12:24:22+00:00,"@indiacharts #recession mongering-going on,
Don’t worry market is not going down at least not in the near future ( If history is gonna )
#stockmarket #nse #bse #nifty50 #stockmarketindia #banknifty"
2023-04-26 12:24:19+00:00,"@n_shekar_IND Do you know even an idea about recession in 2008? 🤣
See Big Short movie"
2023-04-26 12:24:16+00:00,Stocks down hard today as the economic weakness and recession fears take over. The Fed has gone too far yet they still see some reason to continue to destroy the American economy.
2023-04-26 12:24:01+00:00,"@lesstenny @SwannyQLD was great &amp; due to his due diligence, we were one of the only Countries to avoid a Recession."
2023-04-26 12:23:40+00:00,"@SpeakerMcCarthy Nothing has changed, historically speaking. Harding, Coolidge, Hoover. Republicans. Tax cuts for t/rich. Banks fail. Great Depression. Reagan, H.W. Bush. Republicans. Tax cuts for t/rich. S&amp;Ls fail. Recession. W. Bush. Republican. Tax cuts for t/rich. Financial institutions...1/2"
2023-04-26 12:23:15+00:00,@UndeadFoia The recession that is coming will make a lot of people change their mind.
2023-04-26 12:22:58+00:00,"This morning, McDonald's reported same-restaurant sales grew 12.6% compared to last year.

This afternoon, Chipotle reports same-restaurant sales grew 10.9% compared to last year.

GM reported this AM all-time high sales for 1st Q—in its history.

US consumers: What recession?"
2023-04-26 12:22:09+00:00,@Jrr614 @DeepStateCoup @benshapiro After Reagan left office the country went into recession. Taxes at an all time low/spending at an all time high. Continued during Bush which ended in another recession in the early 90s. Bushs 2 admin lied and got us involved in the Middle East. Lowered taxes and increased
2023-04-26 12:22:03+00:00,"@WalterHudson when the next recession hits,  Minnesota will be hit very hard,  thanks to Waltz and the Extreme democrats!!"
2023-04-26 12:21:48+00:00,"Over the next few months, expect the economic chatter to move from denial to dismissal. 

""There's not going to be a recession"" will be replaced with ""Of course it was a recession."""
2023-04-26 12:21:05+00:00,@CarolineLucas @theipaper I know you are a bit slow on the uptake Caroline but did you not notice Covid and a world recession!
2023-04-26 12:21:00+00:00,"As sub counts, donations, Patreon and your communities ability to give during the recession goes down, look to sponsorships. 

Remember brands are going through the same economy though. 

The budgets of 2021 are long gone, deals are doable, but you need to be willing to negotiate"
2023-04-26 12:20:53+00:00,MUFG 3/3:  the extraordinary measures to keep the government functioning. In addition to this we have uncertainties over the US #bankingsector that won’t go away and the mixed economic data that mostly points to #recession risks increasing.
2023-04-26 12:20:37+00:00,@bab_102 @PaulDereume Sadly expected given the Fed is trying to slow the economy to tame inflation.  A recession is expected although everyone is hoping to avoid much of one.  Job losses are a sign starting with white collar.  Lyft is just a symptom of less business travel overall
2023-04-26 12:19:50+00:00,"@RobinBrooksIIF Markets are efficient. With concern another recession well flagged, and the realisation of recession super slow, I think markets will not move in any sudden way… but what do I know. I’m just a #mfers"
2023-04-26 12:19:14+00:00,@unusual_whales Hasn't the recession already started?
2023-04-26 12:19:13+00:00,"Over the last few years, we've begun to repair from the drastic cuts under Mayor Nutter during the 2008 recession -- bringing back vital money for libraries, recreation centers, our schools and the Community College of Philadelphia."
2023-04-26 12:19:07+00:00,No recession=higher yields.....genius
2023-04-26 12:18:51+00:00,"@NABTU @POTUS There is no such economic theory called ""trickle down"". It's a made up democrat talking point. If Biden is reelected, half the country will be looking for work while the country falls into recession."
2023-04-26 12:18:17+00:00,@davidfrum @TheAtlantic Bush 41 was a clear shot at this point too. Recession came and blew him of course. CW at this point is almost always wrong. It is not beyond the realm of possibilities that neither Biden nor Trump are the combatants.
2023-04-26 12:18:06+00:00,we're rlly in a recession cuz poor n avrg middle class ppl keep talking about quiet rich and stealth wealth
2023-04-26 12:18:03+00:00,"@TomasSin4 @saxena_puru @RecessionAlert2 Most of the times recessions happen once fed pivots, so most likely recession is 2H of 2023."
2023-04-26 12:17:23+00:00,"@IngrahamAngle If they’ve got any sense they will🤷‍♂️

He’s achieved more than any modern day President, took America on the verge of a major recession, stabalized &amp; recovered the economy😮"
2023-04-26 12:17:12+00:00,@garyblack00 We are in a deep recession. People cant afford to buy pricey cars. Cost of living is as high as it ever been in history. Elon is not budging on this advertisement thing. I wish he would educate people on how cheap EV ‘s are to maintain and charge up. Not that hard @Tesla
2023-04-26 12:16:37+00:00,@GregHands @George_Osborne @Conservatives @CCHQPress He later admitted he was wrong to blame Labour &amp; he was ready to  follow labours spending plans. That letter was a joke from one Chancellor to a new Chancellor. 2009 the uk was out of recession Osborne with his austerity put it back in recession.
2023-04-26 12:16:22+00:00,"@davidfrum @TheAtlantic this is all well and good, but there have been INCESSANT articles about the incoming recession/imploding economy, and every election hinges on whether voters have good vibes on the economy. Trump could just say ""we'll kill the undesirables FOR THE ECONOMY"" and sail to 270."
2023-04-26 12:16:07+00:00,"Leading indicator of a recession is cutting corners at the Costco eatery. Yes, the hotdog/soda combo was $1.50. No, they don’t give you onions, kraut, or deli mustard #ThanksBiden"
2023-04-26 12:15:34+00:00,"@WhiteHouse Another refresher below, including 
- recession or stagflation 
-highest inflation in 40 years
-fentanyl deaths/failed border policy
-debasement of US dollar
-Defeat in Afghanistan 
-Open borders 
-Bank runs
-Possibility of WW III
-Electoral interference 
-etc,etc"
2023-04-26 12:15:25+00:00,"@BillyM2k They will use the debt ceiling chaos to admit there is a recession, then blame it all on Kevin McCarthy."
2023-04-26 12:15:01+00:00,"@saxena_puru @RecessionAlert2 So the “growth names” have bottomed and the probability of then breaking their lows from last year is low. However, we going to be having a recession soon?"
2023-04-26 12:14:49+00:00,"Stocks ""waver"" ahead of the open. Think bank concerns, recession however @Microsoft moves the Nasdaq upward."
2023-04-26 12:14:30+00:00,@WGNNews 5 black males carjack one person. Recession has started!
2023-04-26 12:14:08+00:00,"“A rECesSiON iS cOMinG”

In all of human history 2 things exist:
1. Opportunity
2. Difficulty 

Sometimes one is greater than the other, but they’re always both there. 

Be the type of person that can prosper no matter the environment."
2023-04-26 12:13:24+00:00,"@rajivpatnam i mean they're hiding everything so most people think its the best of times yet inflation is roaring, banks are failing, we're in a recession and they keep on acting like its ok and KJP is always telling everyone how many jobs biden created in the daily propoganda pep rally"
2023-04-26 12:13:18+00:00,@FXTradingWizard Is dxy strong before and during recession?
2023-04-26 12:13:15+00:00,"Pernod Ricard: Pricing Power, Safety And Dividends Make It The Best Shelter During A Recession
#News #Market #StockMarket #investing #StockAndMore"
2023-04-26 12:12:49+00:00,"@mikegalsworthy @CarolineLucas germany has seen food increase by 21 pct and predicts it will go into recession this year, WHEN DID THEY LEAVE THE EU???????????"
2023-04-26 12:11:47+00:00,"@kpb_wi @michaelmalice Why do you think presidential elections happen every two years?

This will depend on the economy. Larry Summers predicts there’s an 80% chance that there’s going to be a recession before the 24 election.
If they blame Biden for that? He’s done."
2023-04-26 12:11:44+00:00,"“Big Picture
The key takeaway from the report is that consumers were more pessimistic about the outlook for business conditions and the labor market,A level below 80.0, the Conference Board says, is a level associated with a recession within the next year.”"
2023-04-26 12:10:25+00:00,@CMAgovUK @Microsoft @Activision Thanks for restricting us UK gamers. Now our only option is to buy said games during the huge recession we’re in.
2023-04-26 12:10:22+00:00,"""I'm really a munch fr"" is what's working these days, recession has hit hard"
